dataset,round,reference,method,kind,operating_point,threshold,stratum,recall,recall_lo,recall_hi,specificity,balanced_accuracy,bacc_lo,bacc_hi,mcc,n_pos_residues,n_targets
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,literal,0.5,long_gt30,0.30292218824328915,0.21814415263173484,0.402538726170938,0.9373262923846581,0.6201242403139736,0.5777790238742267,0.6670868485770545,0.31843240739587997,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,calibrated,0.119,short_lt20,0.7943262411347518,0.6700081803955042,0.9050151179941003,0.5803819582307631,0.6873540996827574,0.6309960453155513,0.7419220133241041,0.06893103836911287,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,calibrated,0.119,mid_20_30,0.8160741885625966,0.7067543318339043,0.9019122414325409,0.5803819582307631,0.6982280733966799,0.6429644862679712,0.743178010384622,0.08974885192149935,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,calibrated,0.119,long_gt30,0.8321440706761808,0.788039729452364,0.8810547845187815,0.5803819582307631,0.706263014453472,0.6725482646537486,0.742376718003596,0.36221468467986984,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,literal,0.5,short_lt20,0.2222222222222222,0.10165624552527326,0.360399468506163,0.9538037004685143,0.5880129613453682,0.5280682754838314,0.6564127094995507,0.07508237740564605,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,literal,0.5,mid_20_30,0.18701700154559506,0.07454414501612626,0.3208973728043609,0.9538037004685143,0.5704103510070546,0.515077635288642,0.6346995098508108,0.07372571845934865,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,literal,0.5,long_gt30,0.2857628270472307,0.1947224845283024,0.3869473270603645,0.9538037004685143,0.6197832637578725,0.5754129550156712,0.6692653174600885,0.33785388014330614,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,calibrated,0.203,short_lt20,0.6737588652482269,0.5486956752224076,0.808254815381406,0.6700547923449536,0.6719068287965902,0.6104261801617313,0.7329361430922001,0.0663047334641521,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,calibrated,0.203,mid_20_30,0.6367851622874807,0.4835545340862463,0.7746347276277102,0.6700547923449536,0.6534199773162171,0.5769406525672758,0.7167474151391761,0.0728063748866227,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,calibrated,0.203,long_gt30,0.7707554649450674,0.7100544894816782,0.8343743730498793,0.6700547923449536,0.7204051286450105,0.6812217621272604,0.7612465150381497,0.3889126519875214,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,literal,0.5,short_lt20,0.41371158392434987,0.2681732891832229,0.5818204045343409,0.6512348129913444,0.5324731984578471,0.4596907327221415,0.6133434307934719,0.012379623737851678,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,literal,0.5,mid_20_30,0.5455950540958269,0.37275258323765786,0.6920998889344714,0.6512348129913444,0.5984149335435857,0.5138112135391626,0.6735161213333455,0.0461376787902458,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,literal,0.5,long_gt30,0.7125382262996942,0.6467052793937619,0.7750885554199024,0.6512348129913444,0.6818865196455193,0.6411689824961653,0.7225138924934039,0.32103118270752073,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,calibrated,0.32,short_lt20,0.5319148936170213,0.38928758078846054,0.6855572433642468,0.5870721829587866,0.5594935382879039,0.49067582169115154,0.6327071691200671,0.02195367121729872,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,calibrated,0.32,mid_20_30,0.6723338485316847,0.5075309909807518,0.8114120364213456,0.5870721829587866,0.6297030157452357,0.5479223476870313,0.702490328583833,0.058885607942472294,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,calibrated,0.32,long_gt30,0.7851965114962057,0.7306392944105686,0.8389493622823723,0.5870721829587866,0.6861343472274961,0.6469039429284631,0.7241558360247004,0.32646054622512966,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,literal,0.5,short_lt20,0.40189125295508277,0.2747163486333162,0.5627355307202245,0.6772413245453823,0.5395662887502326,0.4748785637932345,0.6157041640911604,0.015372940074464183,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,literal,0.5,mid_20_30,0.48377125193199383,0.31496331640244213,0.6234877105812483,0.6772413245453823,0.5805062882386881,0.49388231542620764,0.6521788706559014,0.03847247909175834,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,literal,0.5,long_gt30,0.7235247479895798,0.6614569979504183,0.7780554803084359,0.6772413245453823,0.700383036267481,0.6605923441076091,0.7379465021943094,0.35521625809422475,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,calibrated,0.349,short_lt20,0.7730496453900709,0.6774741377806466,0.8727127157497303,0.5919359961883586,0.6824928207892147,0.6329615091913453,0.7345222939676145,0.06741003142753475,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,calibrated,0.349,mid_20_30,0.7094281298299846,0.560987056614959,0.8402169983044085,0.5919359961883586,0.6506820630091716,0.5693847719646757,0.7160068616289815,0.06851522864837747,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,calibrated,0.349,long_gt30,0.8584211122437422,0.8044536358246797,0.9043902857353953,0.5919359961883586,0.7251785542160504,0.6879758594444806,0.7591802584277938,0.3953608753496802,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,literal,0.5,short_lt20,0.47044917257683216,0.33595598845598845,0.6194151786732344,0.6782537917890892,0.5743514821829607,0.5066619795834078,0.6487474495995961,0.028898365527923468,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,literal,0.5,mid_20_30,0.5455950540958269,0.3905979975640866,0.6781325706217854,0.6782537917890892,0.6119244229424581,0.5316659122928625,0.6822840200568877,0.053495850439280485,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,literal,0.5,long_gt30,0.7224487484426322,0.6631160939070695,0.7775180275654642,0.6782537917890892,0.7003512701158607,0.6627719390744312,0.7373946991102902,0.3552701398485423,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,calibrated,0.36,short_lt20,0.6973995271867612,0.5843723665730337,0.8148148148148148,0.6006908600015882,0.6490451935941748,0.5906890365300071,0.7079304484104509,0.055254178019738344,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,calibrated,0.36,mid_20_30,0.6769706336939721,0.5267295278895419,0.8064572210507425,0.6006908600015882,0.6388307468477802,0.5591227702444851,0.7046782290710254,0.06334619034132723,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,calibrated,0.36,long_gt30,0.8288028089251331,0.772660167641261,0.8767517734181094,0.6006908600015882,0.7147468344633607,0.6784316873059091,0.7483152864099473,0.3766628436791282,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,literal,0.5,short_lt20,0.8132387706855791,0.7372768234300197,0.8921353822427848,0.48493210513777496,0.649085437911677,0.6117336449310002,0.6915332528805774,0.05422589817564303,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,literal,0.5,mid_20_30,0.8052550231839258,0.6839007403078122,0.9005674744615174,0.48493210513777496,0.6450935641608504,0.5843762037425139,0.6934925928252438,0.06498729289948622,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,literal,0.5,long_gt30,0.8606863744478424,0.8189600110875267,0.90082363631433,0.48493210513777496,0.6728092397928087,0.638262415284143,0.7064063741632154,0.30991540014522395,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,calibrated,0.598,short_lt20,0.6312056737588653,0.4975362188810396,0.7620874501079631,0.5751806559199555,0.6031931648394104,0.5442285701461074,0.6632623583460647,0.03792220237933696,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,calibrated,0.598,mid_20_30,0.6924265842349304,0.5485827549323485,0.8138399453309693,0.5751806559199555,0.633803620077443,0.5638196988743808,0.695296547762555,0.060515355658649544,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,calibrated,0.598,long_gt30,0.7959565069656813,0.749275314863856,0.8399607996491021,0.5751806559199555,0.6855685814428184,0.6504244512633343,0.7231259226352587,0.3257004051165238,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,literal,0.5,short_lt20,0.4846335697399527,0.34227059925093634,0.6338915989020592,0.6165726991185579,0.5506031344292553,0.48252014956182315,0.6240129142523134,0.01890766116480388,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,literal,0.5,mid_20_30,0.642967542503864,0.47375914833115795,0.7801151756361865,0.6165726991185579,0.629770120811211,0.5450091754870771,0.7023450697106534,0.059633741447447215,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,literal,0.5,long_gt30,0.8117567108392797,0.7523059338743248,0.8673588646300175,0.6165726991185579,0.7141647049789188,0.6749749064649719,0.7533167024233549,0.3755761907853121,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,calibrated,0.434,short_lt20,0.5626477541371159,0.42589724680432645,0.7044972986290763,0.5943778289525927,0.5785127915448542,0.5145654995195953,0.6470699169063824,0.029047009695879485,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,calibrated,0.434,mid_20_30,0.678516228748068,0.5138102199029537,0.8142406377811862,0.5943778289525927,0.6364470288503303,0.5499257557907749,0.7073028115439681,0.06210691170681128,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,calibrated,0.434,long_gt30,0.834522595990486,0.776992496272102,0.8875881191900936,0.5943778289525927,0.7144502124715393,0.6762496352517129,0.7529115170673302,0.3762712178698662,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,literal,0.5,short_lt20,0.5437352245862884,0.42854207436399216,0.6825983769713673,0.6626300325577702,0.6031826285720293,0.5451516541881068,0.6727661126976354,0.039614321015769775,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,literal,0.5,mid_20_30,0.5842349304482226,0.41462313334888873,0.7336476764534318,0.6626300325577702,0.6234324815029963,0.5331297611030451,0.6986034764746215,0.05829188629800532,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,literal,0.5,long_gt30,0.7953335598595538,0.7248687007416874,0.8583768429498042,0.6626300325577702,0.728981796208662,0.6855569887655666,0.7687151481693265,0.40308397848594896,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,calibrated,0.368,short_lt20,0.6950354609929078,0.5879413082437276,0.8191516850843917,0.6256451997141269,0.6603403303535174,0.6120656459176402,0.719393891788374,0.06013068270092545,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,calibrated,0.368,mid_20_30,0.6676970633693973,0.4971818393431522,0.8113512126865671,0.6256451997141269,0.6466711315417621,0.5574606580788872,0.726303107180486,0.06769108623441271,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,calibrated,0.368,long_gt30,0.8515686940763393,0.789984219287149,0.9058631979338002,0.6256451997141269,0.7386069468952331,0.6966750768657113,0.7774301938596544,0.41841833358840924,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,literal,0.5,short_lt20,0.21040189125295508,0.09433659246091068,0.34475871499508476,0.7670134201540538,0.48870765570350444,0.4286806910961965,0.5585593312175388,-0.004856385012399212,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,literal,0.5,mid_20_30,0.3168469860896445,0.17449202635305708,0.4478298965815025,0.7670134201540538,0.5419302031218491,0.4672759390504468,0.6098447141445341,0.022162420266079647,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,literal,0.5,long_gt30,0.5920262770415675,0.5144584757771096,0.6651942571454472,0.7670134201540538,0.6795198485978107,0.6358594887941289,0.7226679265422955,0.33574292288572305,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,calibrated,0.169,short_lt20,0.541371158392435,0.39871480237664686,0.6842163742690058,0.6226276502819026,0.5819994043371688,0.5165900410582949,0.6491714806094289,0.030723993118025882,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,calibrated,0.169,mid_20_30,0.6924265842349304,0.5335722593241657,0.8256988779493489,0.6226276502819026,0.6575271172584165,0.5794305007317091,0.7232993343322403,0.07257914731437683,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,calibrated,0.169,long_gt30,0.8055838713331068,0.743324699157403,0.8592063234868906,0.6226276502819026,0.7141057608075048,0.672567538733714,0.7524722798055207,0.37554997130750833,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,literal,0.5,short_lt20,0.3971631205673759,0.288799224198596,0.5236773597581458,0.8006829190820297,0.5989230198247029,0.5440380001812132,0.6583057542102453,0.04486713473215248,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,literal,0.5,mid_20_30,0.4265842349304482,0.2950649180327869,0.547550422705314,0.8006829190820297,0.613633577006239,0.548118542416596,0.6748892821677109,0.0633161551248576,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,literal,0.5,long_gt30,0.3866802582398913,0.34045173987237753,0.43289480490911403,0.8006829190820297,0.5936815886609605,0.5673330495474967,0.6203918209885666,0.1902146854046543,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,calibrated,0.373,short_lt20,0.6595744680851063,0.5332305194805195,0.7849031986531986,0.6049591042642738,0.63226678617469,0.5725428050047606,0.6927002713492063,0.049127560812346614,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,calibrated,0.373,mid_20_30,0.6568778979907264,0.5237133418687796,0.770552716690724,0.6049591042642738,0.6309185011275,0.5652681911079936,0.6872312059054345,0.05984658118930424,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,calibrated,0.373,long_gt30,0.6459395174991506,0.6031960862002025,0.6882097263971275,0.6049591042642738,0.6254493108817122,0.5978002276500507,0.6520167442348557,0.2206865538442468,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,literal,0.5,short_lt20,0.0,0.0,0.0,0.9994242833320098,0.4997121416660049,0.49955211123456894,0.49984570114778637,-0.0021902218769216187,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,literal,0.5,mid_20_30,0.0,0.0,0.0,0.9994242833320098,0.4997121416660049,0.49955211123456894,0.49984570114778637,-0.0027028007823052284,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,literal,0.5,long_gt30,0.0006795786612300374,0.000283429841283048,0.0011662444757884222,0.9994242833320098,0.5000519309966199,0.49980140105376825,0.5003493320188744,0.0018552855047092468,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,calibrated,0.06,short_lt20,0.8959810874704491,0.8231984720716911,0.9556313924918576,0.41000952910347016,0.6529953082869596,0.6173528567038878,0.6832411293311504,0.05659139127332368,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,calibrated,0.06,mid_20_30,0.8284389489953632,0.7380051251875068,0.9002332243577043,0.41000952910347016,0.6192242390494167,0.5731228649256768,0.6587418406288637,0.0543109255324924,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,calibrated,0.06,long_gt30,0.7692830445124023,0.7268510996813583,0.8103905843689135,0.41000952910347016,0.5896462868079362,0.5640014952666564,0.6144177034601466,0.16341162469394285,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,literal,0.5,short_lt20,0.7092198581560284,0.5762549912903658,0.8333579881656805,0.5823671881203843,0.6457935231382064,0.5892513451536655,0.7066914570173235,0.05368645157881792,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,literal,0.5,mid_20_30,0.7573415765069552,0.6372529740691715,0.8500176056338028,0.5823671881203843,0.6698543823136698,0.6097963473490295,0.7195027938299612,0.07696789721064556,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,literal,0.5,long_gt30,0.7782874617737003,0.7323172362700585,0.8249784771695786,0.5823671881203843,0.6803273249470423,0.6460371457478268,0.7135344556132105,0.3162978761936114,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,calibrated,0.545,short_lt20,0.6666666666666666,0.5344120065789474,0.7962199842022117,0.6060311284046692,0.6363488975356679,0.5792572658035291,0.6998915062526672,0.050665712785703206,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,calibrated,0.545,mid_20_30,0.7202472952086554,0.5964310830946296,0.8177648913410652,0.6060311284046692,0.6631392118066624,0.6005043566109426,0.7147044243992985,0.07458365700968542,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,calibrated,0.545,long_gt30,0.755974629063314,0.7080985851437503,0.8036823166215673,0.6060311284046692,0.6810028787339917,0.6466616062241077,0.7138387630843909,0.31749500386604756,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,literal,0.5,short_lt20,0.75177304964539,0.6289055140648989,0.8688089434598387,0.5723814817755896,0.6620772657104899,0.5984684710708212,0.7217097086156369,0.059495609109855276,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,literal,0.5,mid_20_30,0.7418856259659969,0.6088584782547023,0.8492943060560169,0.5723814817755896,0.6571335538707932,0.5915814377603967,0.7171864588956568,0.07099789915699205,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,literal,0.5,long_gt30,0.7520670517612413,0.7092613535972709,0.792678484498437,0.5723814817755896,0.6622242667684155,0.6316657131809574,0.6930821741032722,0.2845524622535715,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,calibrated,0.51,short_lt20,0.7210401891252955,0.6027780109986987,0.8424625183127533,0.5927102358453109,0.6568752124853032,0.59401996838695,0.7174481822802664,0.057973024732490254,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,calibrated,0.51,mid_20_30,0.7125193199381762,0.5754476808204535,0.8238446688581914,0.5927102358453109,0.6526147778917435,0.5835616653850781,0.7141775669727233,0.06941242421511251,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,calibrated,0.51,long_gt30,0.7338883225733379,0.692018667963957,0.7761713258521493,0.5927102358453109,0.6632992792093244,0.6322534634564808,0.6940781139992127,0.28639397385982324,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,literal,0.5,short_lt20,0.8439716312056738,0.7598542148112027,0.9350535714285715,0.5257881362661796,0.6848798837359267,0.6428539181533068,0.7283063102769236,0.06727316447569937,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,literal,0.5,mid_20_30,0.9350850077279753,0.8764964634005903,0.9790905156399453,0.5257881362661796,0.7304365719970775,0.6904149566256005,0.7619141386399761,0.10322192291386141,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,literal,0.5,long_gt30,0.8371276475252011,0.7912904229988477,0.8809481646997244,0.5257881362661796,0.6814578918956904,0.6500274165668433,0.7113009448613871,0.3212212873470151,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,calibrated,0.514,short_lt20,0.7730496453900709,0.6599092753296517,0.8914833438089252,0.5835980306519495,0.6783238380210102,0.624673256191338,0.7333210779961784,0.06568020715839992,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,calibrated,0.514,mid_20_30,0.8902627511591963,0.8090824370119346,0.9501092794697445,0.5835980306519495,0.7369303909055729,0.6888336148305363,0.7737628120343941,0.10734664121041554,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,calibrated,0.514,long_gt30,0.7905765092309435,0.7381850630990827,0.8409824760104163,0.5835980306519495,0.6870872699414465,0.6527401800436968,0.7201000788800744,0.32819202257173435,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,literal,0.5,short_lt20,0.8250591016548463,0.6971404574234398,0.9397029915609681,0.46454379417136504,0.6448014479131057,0.5892784586514287,0.6954266474930272,0.05278686078627711,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,literal,0.5,mid_20_30,0.8438948995363215,0.7218915071485991,0.9376478533105946,0.46454379417136504,0.6542193468538433,0.5890796229837563,0.7100813740794232,0.0692411047398989,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,literal,0.5,long_gt30,0.7516139993204214,0.676455220264558,0.8396235592814322,0.46454379417136504,0.6080788967458932,0.56285477320181,0.6561845769726475,0.19278474539260734,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,calibrated,0.498,short_lt20,0.8463356973995272,0.7297792681673347,0.9484848484848485,0.45167950448661953,0.6490076009430734,0.5973144331902794,0.6943298148491652,0.05444595189432383,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,calibrated,0.498,mid_20_30,0.8562596599690881,0.7359005668478708,0.949225537090411,0.45167950448661953,0.6539695822278538,0.5882715195397645,0.7078103161442532,0.06929339316092875,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,calibrated,0.498,long_gt30,0.7646958885490995,0.6908820898486953,0.848720718324348,0.45167950448661953,0.6081876965178595,0.5632338424527769,0.6548894634238032,0.19399841831573536,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,literal,0.5,short_lt20,0.04491725768321513,0.0039800644458494894,0.11772095772982553,0.9015325974747875,0.4732249275790013,0.448103950132171,0.5112971072946598,-0.016366121940446444,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,literal,0.5,mid_20_30,0.14837712519319937,0.07194549549549549,0.2261157773386034,0.9015325974747875,0.5249548613339935,0.48023259363007853,0.5624368054257451,0.018690640232512677,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,literal,0.5,long_gt30,0.3352021746517159,0.2511962822998711,0.42342309301924175,0.9015325974747875,0.6183673860632517,0.5759838501636381,0.6634721295032316,0.2831528915709071,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,calibrated,0.234,short_lt20,0.5011820330969267,0.35641778730111817,0.6556921845062769,0.6382315572143255,0.5697067951556261,0.4957019317580203,0.6475763384676908,0.02634778223294255,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,calibrated,0.234,mid_20_30,0.58887171561051,0.4218809877858416,0.7382244789787911,0.6382315572143255,0.6135516364124177,0.5331388089052557,0.6890227664101742,0.05279514077636023,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,calibrated,0.234,long_gt30,0.7564843130592366,0.6892720143521444,0.8210054562258324,0.6382315572143255,0.697357935136781,0.6556013287494887,0.7367009951918044,0.34697181210868333,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,literal,0.5,short_lt20,0.5106382978723404,0.37058598920680175,0.6597278244631185,0.6185976336059715,0.5646179657391559,0.4904103749413225,0.6403085477290987,0.0241655964656885,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,literal,0.5,mid_20_30,0.6321483771251932,0.4718580492057342,0.7632768217764654,0.6185976336059715,0.6253730053655824,0.5409706070429999,0.6933777182727595,0.05767255721046924,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,literal,0.5,long_gt30,0.7681504134103523,0.6907635456438445,0.8388344785125449,0.6185976336059715,0.6933740235081619,0.6448240344298898,0.7396082359708557,0.33932144464429154,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,calibrated,0.662,short_lt20,0.23404255319148937,0.12131820046492547,0.36888359852137576,0.8142221869292464,0.524132370060368,0.4676466542727707,0.5912807269772928,0.01126790892720303,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,calibrated,0.662,mid_20_30,0.41576506955177744,0.2790124920321512,0.5463335389881782,0.8142221869292464,0.614993628240512,0.5488786329417489,0.6773023552943287,0.06577287392780165,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,calibrated,0.662,long_gt30,0.5573111337637332,0.4687692410760748,0.6451459590265128,0.8142221869292464,0.6857666603464898,0.6380538079016042,0.7317431225437512,0.3618895224142807,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,literal,0.5,short_lt20,0.6879432624113475,0.54702912050201,0.8148290598290597,0.5209243230366076,0.6044337927239776,0.5339719199012771,0.6760151296546686,0.03798960596513517,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,literal,0.5,mid_20_30,0.723338485316847,0.5684443187827369,0.854462116645661,0.5209243230366076,0.6221314041767273,0.5357852030643122,0.6937908809056804,0.0546988685078935,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,literal,0.5,long_gt30,0.8847547853664062,0.839336892981282,0.9223784134396129,0.5209243230366076,0.7028395542015069,0.6674283955971654,0.7371222017241154,0.36087002604038154,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,calibrated,0.54,short_lt20,0.6312056737588653,0.4918640259779734,0.7595509598669791,0.5447470817120622,0.5879763777354637,0.5179933637659898,0.653843847537669,0.03209986107654883,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,calibrated,0.54,mid_20_30,0.6769706336939721,0.5202016885553471,0.8121468655328632,0.5447470817120622,0.6108588577030172,0.526032100988894,0.6832147329473757,0.049794120067203664,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,calibrated,0.54,long_gt30,0.8671990032846302,0.8194342893588415,0.906663026702578,0.5447470817120622,0.7059730424983461,0.6693197618043453,0.7414637034462724,0.3640152669808001,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,literal,0.5,short_lt20,0.7754137115839244,0.6612574649773958,0.8785751440460947,0.5142142460096879,0.6448139787968061,0.5849660333405957,0.7035690178293713,0.05265447874556999,423,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,literal,0.5,mid_20_30,0.7557959814528593,0.6199813218390805,0.8658361018826135,0.5142142460096879,0.6350051137312736,0.5603110144141291,0.7008165471163608,0.06044023665643445,647,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,literal,0.5,long_gt30,0.8801676294031034,0.8373405512411217,0.9165383721303452,0.5142142460096879,0.6971909377063956,0.6630508164155202,0.7312435751006765,0.3512922800664128,17658,135
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,calibrated,0.518,short_lt20,0.7494089834515366,0.6352755520812976,0.8534478837127556,0.5244778845390297,0.6369434339952831,0.5745232538697073,0.6939034074885523,0.04982799432163462,423,135
